Kernel:
   -0.38609    0.240883   -0.713431    0.572924    0.409589   -0.354472   -0.897336   -0.668142    0.164525    0.913633    0.548875    0.989135   0.0635701  -0.0520951    0.229896    0.448775   -0.760918    0.339274  -0.0555132   -0.545152      0.8258    0.733268
   0.271706   -0.453108    0.351054   -0.999878   -0.394696    0.129978   -0.638295   -0.519578   -0.698416   -0.865047    0.781426    0.742668    0.485763   -0.154881   -0.400006    0.191748    0.690176    0.730644   -0.523362    0.962645   -0.309122   -0.653249
   0.528367    0.537095     0.86932   -0.393231    0.670217   -0.986389   -0.110263   -0.363506    0.252602    0.438765   0.0361034    -0.85992    -0.13889  -0.0142521  -0.0756554   -0.449141    0.109104    0.517808   -0.586962    0.362957    0.129612     0.89227
   0.934812   -0.503098    0.561388    -0.33256    0.166662   -0.461959   -0.946776  -0.0600299    0.741447   -0.658742    0.359172   -0.418012   -0.980834    0.316202   -0.126926    -0.65154    -0.47264   -0.946898   -0.488388    0.061861   -0.516099    0.409406
  -0.412519   -0.139439   -0.401105    0.205969    0.661245    0.879269    0.330851  -0.0167547    0.963439   -0.961486    0.295633    0.528123   -0.937864   -0.679128   -0.415021    0.411908    0.273721    0.415937  -0.0276193   -0.746941   -0.907529   -0.537156
   0.809076    0.937742   -0.418256    0.342204   0.0530107   -0.208655    0.161901    0.186743   -0.909726   -0.807794   -0.731986    0.350078   -0.728507    0.560167   -0.194861    0.610096  -0.0477615    0.443342   -0.117588   -0.146519    -0.79577    0.291543
   0.217566     0.50969   -0.963012  -0.0610675    0.769951    0.211524     0.77398 -0.00698874   -0.243995    0.614917    0.508164   -0.523301  -0.0398877    0.358379  -0.0141301    0.579699   -0.598804  -0.0540483    0.590503   -0.584582   -0.800165    0.427046
 -0.0645466    0.460494   -0.611499    0.349834    0.386517    0.589831    0.331828   0.0731529   -0.654836    0.835627   -0.192846   -0.400616  -0.0491653    0.586718   -0.807367   -0.210242   -0.111057   -0.114353   -0.794305  -0.0168157   -0.210486   -0.610706
   0.462386    0.376568    0.396222    0.860408  -0.0979949    0.213599   -0.654164   0.0888394    0.642201   -0.711722   -0.621509   -0.117649    0.788324   -0.479904    0.507981   -0.631642   0.0575274    0.117527  -0.0192572    -0.50914    0.583239     -0.3043Bias:
-0.520676Kernel:
   0.297342   -0.283059   -0.709159   -0.556261   -0.645192    0.579821   -0.120945    0.955077   -0.335856    0.852046    0.509873   -0.278848    0.104465    -0.58385  -0.0972625     0.13596    0.679067    0.261513   -0.555589     0.27427    0.413862   -0.055208
  -0.371441    0.589404    0.429914   -0.213782    -0.62859   -0.710257   -0.955931    0.628712    0.510239   -0.447737   -0.712394    0.633778   -0.568773    0.315165    0.650441   -0.169347    0.398053    0.446821   -0.129307    0.456038   -0.144078    0.362529
   0.131809    0.385235   -0.950133    0.362407    0.305826     0.12833    0.844417   -0.958434   0.0870693   -0.935789   -0.270486    0.702078   -0.753594   -0.379742    0.290384   -0.376934    0.173193    0.683645   -0.383221    -0.28782    0.960936     0.75042
   0.415265   -0.137425   -0.309061    -0.86932   -0.759575   -0.032136   -0.923948   -0.534715     0.10831   -0.893002   -0.497116   -0.300882    0.917234    0.272073   0.0525224   -0.107273    0.960448    0.324442   -0.459273    0.471969   -0.331889    0.549486
  -0.667165   -0.477584   -0.572069    0.412397    0.151769    0.601611  -0.0725425    0.315348   -0.500778 -0.00863674   -0.389142   -0.758477   0.0472121   -0.104465     0.72692    0.314188    0.533189   -0.840388    0.570421   -0.189917    -0.46617   -0.393048
    0.83404   -0.792413    0.747063   -0.423872    0.485763   -0.409955    0.400678    -0.92346    0.832392   -0.946532   -0.173986    -0.40556    0.756584   -0.552355   -0.199499   -0.153966    0.194006  -0.0531327   -0.787103    0.336833    0.813227    0.042085
   -0.10416    0.336528   -0.332926    0.752678    0.638417    0.915464   -0.101901    0.834529   -0.295145   -0.537156   0.0936613     0.85229   -0.248268   -0.953673   -0.648793    0.399762    0.526536   -0.989746    0.683584  -0.0474563     0.82873 -0.00112918
  0.0329295    0.860775   -0.127964   -0.863521    0.641591    0.186804   -0.342631    0.509201   -0.697012    0.223914  -0.0393994   -0.641652    0.133946  -0.0824915   -0.799921   -0.323527   -0.772393    0.633412   -0.701529   0.0599078    0.771538   -0.913083
   0.598437   -0.836482    0.571703   -0.506027    0.474654    -0.72985   -0.383892    0.419904    0.368389    0.644337   -0.877132    0.313028   -0.327982  0.00405896    0.703848    0.875607   0.0976897   -0.942808   -0.291726    0.248573   -0.674612   -0.288064
   0.138707      0.8034    0.899167   -0.853084    0.770745    0.408734   -0.943541   -0.457686   -0.927793    0.259865   0.0292673   -0.904172   -0.360698    -0.46202    0.380352   -0.338237   -0.640797   -0.293985    0.710135   -0.971862    0.465194    0.875301
   0.306436    0.715018     0.52739   -0.746879   -0.473373   -0.416242    0.706778   -0.366192   -0.177587    0.820917   -0.917356   -0.389447   -0.914609    0.874752   -0.228919    0.737907    0.583605   -0.400739   -0.974242   -0.981384    -0.20304   -0.847713
   0.940123   0.0598468   -0.858089   -0.984008    0.235755   0.0163884   -0.920774  -0.0841395    0.302042   -0.199316    0.748466   -0.934202    0.424848   0.0909757    0.387738    0.450972   -0.988647    0.599109   -0.928648  -0.0392163     -0.9176   -0.625233
   0.119907   -0.933836   -0.192969    0.653981     0.45024    0.656728   -0.720206    -0.39787   -0.273415   -0.784661   -0.157689  -0.0649739   -0.791375    0.637074   -0.977905   -0.247841   -0.958129   -0.033723   0.0885342   -0.310526   -0.218726   -0.516892
   0.864315   -0.916196    0.264992    0.447615  -0.0358592    0.486618   -0.140294   -0.660634    0.701529   -0.119358   -0.420637  -0.0779138  -0.0538041   -0.207678    0.114109   -0.267006   -0.839961    0.549059    0.179785  -0.0498367   -0.173437   0.0213324
    0.20072     0.44322    0.593249   -0.517502    0.402387   0.0480667     0.16776   -0.441023   -0.486007    0.241798    0.436323    0.277627    0.981017    0.812555   -0.492172   -0.481063    0.722343    0.395306   -0.335612    0.491012    0.842097   -0.754509
  -0.779595   -0.439253    0.317545    0.515732    0.791314    0.299173   -0.677847    0.148534    0.414594   -0.167394   -0.711051    0.959471   -0.409528    0.695242   -0.648061   -0.169713   -0.352519    0.130406   -0.624195    0.910886    0.609607   -0.229591
   0.862606   -0.676931    0.571032   -0.155004   -0.416669   -0.527207  -0.0416578   -0.991272   -0.950743    0.801996    0.576647    0.574023   -0.747795   0.0129093    0.641041    0.324931    0.949034  -0.0696738    0.424421    0.491928   -0.940489    0.462142
  -0.532151   -0.415387   -0.129612   -0.957579   -0.877255    0.970763   -0.253212    0.419294   0.0843226    0.374432   -0.171911    -0.96588     0.90051    0.774651    0.617359    0.245888   -0.925596   0.0332347   -0.305887   -0.676321    0.869503   0.0124821
  -0.850703    0.473983    -0.22367   -0.520615    0.381634   0.0207221    0.305094    -0.41966    0.317179   0.0968963   -0.223853   -0.110508   -0.258034    0.508103   -0.765191    0.197363    0.825983    0.660756    0.747307    0.813349   -0.290872    0.210425
    0.33433    0.826289   -0.304056    0.325602    -0.89874   -0.561998    0.815302    0.820368    0.138646    0.964599    0.687124   -0.825922   -0.200659   -0.237281    0.511338    0.413739   -0.465621    0.636769   -0.324625   -0.740471      0.1348    0.893002
   0.926145   -0.417646    0.875546   -0.419904   0.0697348    0.889645   -0.138462   -0.773186    0.511826   -0.807123   -0.898068   -0.904599   -0.939573    0.101596  -0.0105289    0.910398   -0.519822    0.132664   -0.396405   -0.434919   -0.234962    0.546495
  -0.794366    0.252907  -0.0303049    0.643422    0.933714     0.20835     0.59685   -0.259682     0.68749    0.204321   -0.825068    -0.97589    0.441023   -0.626576    0.549242    0.907834    0.549486   -0.624134   -0.245277   -0.453291  -0.0711997    0.891537Bias:
-0.520676Kernel:
   -0.287698     0.977721     0.506149     0.301553     0.248024     0.190649     0.722648     0.406537     0.580554     0.546251    -0.951964    -0.214759     0.499985     0.202368     0.583666     0.874386    -0.419233     0.927366    -0.304483     0.732902   -0.0446486     -0.56389
   -0.635304    -0.304117     0.986877    -0.107944   -0.0937834     0.677847     0.513962     0.396649    -0.443525    -0.286538    -0.243568    -0.863948     0.843745    -0.209754   -0.0658895    -0.113804     0.192969     0.314005    -0.277993     -0.19425    -0.394452    -0.899167
   0.0150456     0.278481    -0.256569     0.323588     0.968261    -0.943907     0.280862    -0.438154     0.347331     0.477706     0.795526    -0.822321     0.872311     -0.80224    0.0576495     0.586108    -0.177099      0.86639     0.721732    -0.697256 -0.000335704     0.152135
    0.385174     0.908078    -0.400494     -0.53856     0.722343     0.646901    -0.314676    -0.141942     0.775018      0.28898      0.71984     0.125034    -0.530625    -0.980895    -0.897275     -0.20896    -0.697806      0.28605     0.832026    -0.667837    -0.542222    -0.268166
   -0.119297    -0.879391      0.48851    -0.375469      0.49028   -0.0374462   -0.0276803     0.999207     0.222999     0.838984    -0.780145    -0.996948    -0.957396     0.750359     0.898862    -0.269875     0.451277     0.155309    -0.867183     0.681631      0.13773    -0.818171
   -0.131321    -0.521226     0.944823     0.783135    -0.456099   -0.0424512      0.76165     0.270852    -0.709708     -0.65038    -0.291849    -0.600818     0.990234     0.989746     0.180334    -0.152318    -0.839473    -0.912473    -0.544786     0.323283    -0.991699    0.0954314
    0.604724     0.516953    -0.279153     0.229957   -0.0342723     0.528123     0.989196    -0.981811    0.0409864  -0.00125126     0.854915    -0.451277    -0.136265   -0.0827967     0.934935      0.90051      0.81225     0.896176     0.452864    -0.680532     0.445662    -0.929014
    0.924802     0.763237    -0.585864     0.523301     0.986328    -0.995788     0.882443     0.146702     0.371319     0.518723     0.848811     0.800287   -0.0591754    -0.635243    0.0484939     0.895932     0.771172    -0.022309    -0.353313     0.593677     0.645558    -0.525254
   -0.503342     -0.15244   -0.0983001     0.537767     0.963866     0.448775    -0.611988     0.476547    -0.687735    -0.475082    -0.240822    -0.196692    0.0761437    -0.168737    0.0516068     0.337504     0.394024    -0.758599     0.262062       0.9035    -0.467208    -0.166723
     0.83581     0.409162    -0.159032     0.423078    -0.778558     0.187048     0.575854    -0.140172     0.657582   -0.0954314    -0.231117   -0.0539262     0.190649     0.507004     0.584033    0.0599689    -0.696951     0.834407     0.554491    -0.185949     0.342692     0.363872
   -0.300394     0.427778     0.503708     0.144139     0.955077    -0.314432     0.116001    -0.964232     -0.77459     0.280984      0.26603     0.787713     0.425764    -0.254738     0.641835     0.757866    -0.586352     0.175451     0.073397    -0.149571      0.70043   0.00753807
   -0.672842     0.819208    0.0144353     0.360759   0.00332652    -0.736198    -0.468307    -0.802789    -0.614185     0.476058   -0.0512406    -0.723502     0.565661     0.760552     0.662343    0.0480056    -0.944212   -0.0252388     0.893551    -0.427534     0.658681     0.209082
    0.200598     0.630299    -0.835444    0.0392773    -0.194311     0.666066      0.13596    -0.356182    -0.711966    -0.692557     0.119297    -0.700674        0.867     0.945372     -0.45848    0.0876186    -0.254433    -0.438337    -0.393658    -0.494125     0.508957     0.690298
   0.0726646     0.259743    -0.869137    -0.384686    -0.526109   -0.0268258    -0.111057     0.514512    -0.495529    -0.605823     0.727775     0.172216    -0.970458    -0.563707     0.514573    -0.946165     -0.78637    -0.510239    -0.963012    -0.371136     0.324747    -0.461165
    0.697134    -0.872616     0.590014    -0.737724      0.49205     0.736198     0.572375    -0.737846     0.866207    -0.101901     0.213294    -0.497787     0.653371    -0.385052     0.465438    -0.546434    0.0400708    -0.291849    -0.229286     0.825129      0.15183     0.467269
  -0.0516678    -0.576708     0.313578    -0.434004      0.62212    -0.282937    -0.223914   -0.0335398     0.407147    -0.426557     0.811151     0.348857     0.512986     0.760369    -0.103244    -0.302103    -0.659413    -0.163182     0.292581    -0.464156     -0.27488    -0.791925
    0.281045     0.338054    -0.684256     0.810419    -0.079928  -0.00521867     0.159764     0.932432     0.928526    -0.452193    -0.107944     0.251381     0.545274    -0.626698    -0.929502    -0.382244     0.684194    -0.276467     0.158483       0.5197     0.207495    -0.437178
   -0.355998    -0.310465    -0.636525   -0.0581378      0.23838    -0.590014     0.753777    0.0356761     0.864254   -0.0613117     0.911802    -0.640065    -0.796442    -0.891598     0.187597    -0.050264     0.163305     0.373272     0.464949    -0.823847    -0.945128     0.300821
   -0.388653    -0.161046     0.337443      0.96057    -0.182592     -0.30839    -0.451521    0.0105899     0.759575      0.87756     -0.59209     0.154698    -0.803888    -0.984375     0.794977    -0.470077     0.461287    -0.889035      0.23838     0.514939      0.92523      -0.9223
   -0.878109     0.305277     0.223792     0.644826     0.965514     0.447554     0.999207    -0.632801     0.359966    -0.434309    -0.774773     0.701285    -0.384198     -0.54857     0.475387    -0.490951     0.567125     0.988464     0.623768    -0.821528    -0.811151     -0.41789
    0.609058       0.5833     0.662526     0.432661     0.404096     0.829646    -0.553636    -0.953795    -0.480819     0.470809     0.940794    -0.606616    -0.734733     0.186499    -0.206885    -0.932554     0.632252    -0.369732  -0.00216681      0.33488     0.437422    -0.859615
     0.32078     0.455916     0.485458     0.362224       0.8258     0.377178    -0.204016      0.98413    -0.298074    -0.603748    0.0368969   -0.0505692     0.289895    -0.689749    -0.835932   -0.0607624     0.143345     0.244484     0.342875     0.865047     0.583911    -0.480148Bias:
-0.520676Kernel:
  -0.586901  0.00320444    0.337321   -0.023896   0.0776696   -0.878292   -0.705008     0.16306   -0.759453   -0.219947   -0.225013   0.0672323    0.811945   -0.364055    0.875546    0.548936   -0.541246    0.274026    0.869747    0.844966    0.253822    0.416913
  -0.944761    0.553819    0.589099    0.619617    -0.81634   -0.343181    0.336772    0.483688    0.976562     0.12595    0.157323    0.193579   -0.523057    0.324015     0.15482    0.129002    0.707083   0.0830409    0.157933    0.790826    0.722343   -0.929014
 -0.0879849   -0.407208  -0.0652181   0.0160222   -0.941221    0.368877   -0.647023    0.234718    0.984313    0.339946   -0.117283   -0.826106    0.238197    0.409467   -0.983215    0.811945    0.684317   -0.676138   -0.676321   -0.986938    0.335734    0.571215
  -0.254616    0.226783   -0.824396   -0.627796   0.0131535   -0.739982   -0.632923   0.0256661    0.879879   -0.921262    0.483077 -0.00662252   -0.343181    0.996033    0.630848  -0.0111393     0.96411   0.0456862  -0.0586871    0.317789    0.222877    0.287515
   0.775506    0.602222   -0.123814   -0.912046  -0.0664388    0.566088    0.674306    0.972716   -0.259743    0.312479   -0.828242   -0.262856   -0.621021   -0.168065   -0.710929   -0.704642    0.356731    0.202246    -0.87463   -0.964782   0.0270699   -0.325785
  -0.129368   -0.947203    0.734733    0.325236    -0.74517    0.525071   0.0899991   -0.184423   -0.393658    0.482894   -0.821833    0.449263   0.0234077   -0.834407   -0.488144    0.320109   -0.116062    0.800958    -0.68334    0.350322    0.275063   -0.652638
   -0.30015    0.742546   -0.410077    -0.75164    0.745781    0.570605    0.674001    -0.69573   -0.600208    0.692007   -0.684805   -0.167028    0.421857    -0.24369   -0.844111   -0.955077  -0.0171819    0.697378  -0.0512406    0.915769   -0.623707    -0.49321
   0.855708    0.231666    0.797052    0.209876    0.802057   -0.994568    0.900204     0.57799    0.643849   -0.101657    0.313272   0.0701621  -0.0622272    0.860347   -0.429243    0.578051   -0.743522    0.238319     0.12534  -0.0513627   -0.944273     0.45555
   0.495895   0.0417188       0.661    0.225196   -0.634388  -0.0303049   -0.127964   -0.838496   -0.360881   -0.207129    0.458052     0.34904   -0.861629  -0.0344554    0.432905    0.542283    0.887692  0.00186163   -0.694082    0.880184    0.512192   -0.563402
   0.137608    0.922971    -0.79754    0.201636   -0.480514   -0.680044    0.250343    0.325114   -0.330363   -0.475204    -0.49144   -0.924619   -0.354228   -0.739494   0.0838954     0.89935    0.148412    0.320658   -0.153233    0.341472   -0.674551   -0.313517
   0.868404    0.914304    0.411542   -0.959899    0.398175    0.391156   -0.501694    0.707938  -0.0660726   -0.785699    0.198218   -0.395245    0.732231    0.956908   -0.254006    0.257668   -0.628651   -0.769646   -0.665212   -0.850276    0.337016    0.332987
   0.680227   -0.673025   -0.416852    0.716117    0.119053   -0.740349    0.811762   -0.909543    0.857784    -0.90582    0.717826    0.698599   -0.162755   -0.115452  -0.0671712    0.358196   -0.716239   -0.180273    0.463607    0.268288    0.951353    0.278542
  -0.682546   -0.947569    0.772698     0.62804   -0.247963   -0.937071   0.0813318    0.895688   -0.415876    0.795953    0.056917  -0.0514237    -0.14182   -0.230995   -0.202734    0.138218   0.0124821    0.344951      0.5244  -0.0775475   -0.847468   -0.432844
 -0.0675985   -0.386944    0.789422    0.528916   -0.132359   -0.539232    0.497482    0.983825  -0.0309763    0.107089    0.356365   -0.127171   -0.498581    0.959899   0.0961028   -0.271889   -0.201331    0.142247    0.323954   0.0116886    0.442671    0.984558
  -0.728141   -0.163488   -0.111545   -0.451949   -0.727287    0.741997    0.010651    0.121433    0.949522    0.603565    0.475509    0.271462   -0.688345   -0.685537   -0.977477   -0.355937   -0.587024    0.872982   -0.990234   -0.654653   -0.187841   -0.094821
   0.406903   -0.898129    0.427473    0.429792    0.414045    0.781976   -0.123203   -0.237098   -0.878964   -0.211768    0.162694  -0.0213935   -0.914487   0.0893277   -0.722648     0.41258  -0.0175481    0.589404   -0.392193   -0.730094    0.221229   -0.441877
   0.423078   -0.455733    0.449507    0.653859   0.0839564   0.0885342  -0.0101627    0.893124    -0.28843   -0.679922    0.676931    0.897153    0.875668    0.388348    0.901364   -0.161657    0.043672   -0.114719     0.11948    0.531114   -0.270852    0.556505
   0.465377    0.363872   -0.975951    0.314371   -0.696463   -0.342021    0.730399    0.685293    0.291604   -0.858638    0.277017    0.774712    0.993652     0.20188   -0.609546   -0.473617     -0.4691   -0.850703   -0.149754    0.208289   -0.863948   -0.916929
 0.00277718   -0.121982   -0.294473    0.513169   -0.575854    0.176122   -0.371746    0.720756   -0.504013    0.402753   -0.561693  -0.0162664    0.705191   -0.113437   -0.738945   0.0884732    0.118015   -0.559923   -0.687368   0.0979949   -0.284097   -0.242286
  -0.412214   -0.822565    0.464095    0.839473   -0.679556    0.859188   -0.499008    0.498398   0.0522172   -0.483627    0.900449    0.607593    0.783258    0.686209    0.372539   -0.043672   0.0257881    0.704886    0.604541    0.754082    0.796136   -0.487594
  -0.330363   -0.528977    0.723807    0.701041   -0.932859   -0.653493   -0.591174    0.152867   -0.133763   -0.737358    0.182714    0.654408   -0.316752   0.0375683   -0.343547   -0.607471   -0.151097    0.342326    -0.23899   -0.456221    0.431257    0.286538
  -0.372723   -0.138646    0.505722    0.770013   -0.109836   -0.472152    0.429975   -0.691458    -0.99762    0.421369    0.809992   -0.253761      0.2631   -0.201819    0.585437   -0.142003   -0.921079    0.606433  -0.0127262     0.70043   -0.106113    0.727836Bias:
-0.520676Kernel:
  -0.913999   -0.842341   -0.327311    0.486373   -0.614063    0.172765   -0.128513   -0.135716    0.909543   -0.993957    0.164342   -0.415021    0.781915   -0.934935   -0.227882    0.951659   -0.885434   -0.578234    0.523423    -0.54088   -0.189367    0.929563
   0.893063    0.584155  -0.0211493   -0.742241   -0.779412   -0.999329   -0.538682   -0.622059   0.0315867     0.82635   -0.750175    0.173254   -0.619495    -0.41966   -0.763726    0.601245    0.612232   0.0393384    -0.26017   -0.705496  -0.0522782   -0.114719
   0.340007   -0.211097    0.791437  -0.0586261   -0.269692   -0.479476    0.286843   -0.688955    -0.54326    0.684622   -0.650075   -0.204871   -0.933409   -0.503708   -0.359355  -0.0805383   -0.513596   -0.350566    0.787652    0.434736    0.264077   -0.628651
   0.105197   -0.528672    0.886349   0.0364696    0.651112   -0.769585    0.032136   -0.739433   0.0796228    0.963988    0.267983     0.97174    0.615894   -0.293863    0.606677   -0.602954    0.597522    0.305033    0.403974    0.339457    0.748222    0.258278
    -0.6386    0.286721    0.827143    0.894345    0.065157    0.451949    0.110569   -0.347453    0.698538    0.128758    0.994446   -0.291299  -0.0155339   -0.824763    0.463607    0.967162   -0.441511   -0.741508   -0.276101   -0.144444   -0.851924   -0.653615
   0.326945 -0.00607318    -0.14182   -0.851863   -0.285318    0.256325    0.993408    0.293069    0.831599    0.929624  -0.0336619     0.51677   -0.686941   -0.443464   -0.248085     0.34904    0.307596    0.503342     0.91229    0.998474    0.937376    0.483139
  -0.940855    0.188452    0.613575    0.134007    0.828303   -0.131016    0.806085    0.308267    -0.89349   -0.269814   -0.181372    0.577319   -0.426496   -0.207801    0.937437    0.625538    0.619984    0.854854  -0.0629597   -0.649586  -0.0351268  -0.0730308
  -0.516953   -0.673086    0.574511    0.246193   -0.910825    0.655812   -0.461409   -0.705008   -0.671621    0.452681    0.292764   -0.684378   -0.595996    0.711783    0.345683   -0.565416    0.636158   -0.661611 -0.00930815    -0.61095    0.609546     -0.1395
   0.829035    0.732719   -0.306742    0.766411   -0.863033    0.314615   -0.831782   -0.290628   -0.685171   -0.287698    0.772454    0.218726   -0.974548    0.779534   -0.122105    0.375713    0.832392    0.885678     0.75341    -0.32017   -0.245643   -0.216712
   0.499619    -0.90997   -0.715873   -0.561083    0.594653   -0.400006    0.780755  -0.0727866   -0.976379    0.252541    0.641713   -0.478622    0.977721  -0.0210273   -0.944212   -0.405255   -0.804132   -0.587085   -0.228431   -0.484054   -0.698721    0.289041
   0.677847    0.179846    0.813288   -0.689566    0.140599   -0.999634   -0.511093    -0.86401   -0.979553    0.872921   -0.935362    0.479232    -0.79461   -0.473067   0.0603961    0.368389   -0.810968    0.834895   -0.433393   -0.903989   0.0628986    0.616626
   0.626698   -0.232521    0.890316   -0.738029    0.581103  -0.0967742    0.578173    0.187414    0.276528   -0.306192    0.835566   -0.695547   -0.333598    0.380352    0.844844   0.0824915   -0.862972   -0.974731    0.326884    0.448897     -0.4691   -0.901181
   0.168493   -0.594836     0.95819  0.00881985      0.5197    0.260598   -0.882931   -0.794122  -0.0796838  -0.0309153  0.00845363   -0.155309   -0.341288   -0.481613   -0.142003   -0.146458    0.974548   -0.318155     0.52678    -0.96411    0.988525   -0.739921
  -0.138585   -0.624683  -0.0182806   -0.935484    0.438581   -0.142857    0.735405   0.0144353    0.299173   -0.423261   -0.780267   -0.161229    0.133152   -0.561937   -0.562975   -0.255287   -0.973937   -0.761284    0.734123   -0.436262    0.670461    0.943602
  -0.622547   -0.439985   -0.142979   -0.292764  -0.0662557    0.463057   -0.790338   -0.149022   -0.405988    0.511032   -0.164037   0.0230415    0.624439   -0.608936   -0.309183   -0.374737   -0.645985   -0.641408  -0.0560015   -0.563219   -0.458296   -0.582446
  -0.604785   -0.514878    0.509384    0.254616    -0.67571   -0.745293   -0.303079    0.991577     0.32841    0.263283    0.915281     0.93878    0.601123    0.254616    0.417096    0.820307    0.397687     -0.4832   -0.940123   -0.521592  -0.0664388    0.342998
  -0.407392    0.978637   -0.631031    0.470199   -0.371136   -0.336283   -0.187902    0.309732    -0.47087    0.859859    0.857479    0.882809   -0.263833    0.921323   -0.604724   -0.771538   -0.242286    -0.18009   -0.248329   -0.719413    0.470687    0.762139
  -0.596057   -0.426313     0.38609   -0.602039  -0.0270089   -0.752678    -0.18717   -0.935423     0.93292    -0.04532    0.599353    0.687124   -0.115329   -0.125278   -0.870785   -0.484603   -0.514939    0.584399   -0.271096    0.365215    0.532823    0.206458
   0.293619    0.916379   -0.590625   -0.551317    0.107517   -0.424482    0.540208    0.885372   -0.949339   -0.316202    0.343242    0.235145   -0.468673    0.977355    0.503098    0.646413   0.0398877    0.249123    0.126682    -0.17954   -0.108737  -0.0962249
  -0.949034    -0.55858     0.52916   -0.878353    0.382305   -0.178259   -0.136021    -0.47496    0.669851   -0.545396    0.178564   0.0975677   -0.943846    0.311258  -0.0889615    0.698843    0.687185   -0.557726   -0.516831   -0.220496    0.485092   -0.686392
   0.307413   -0.602588    0.361431    0.645985  -0.0134587    0.987609   -0.707755   -0.774834   0.0149846    0.270608    0.544847   -0.178381   -0.136631   -0.206336    0.328104    0.942503    0.242836    0.115879    0.150182    0.571764   -0.215369    0.800348
  -0.470504     0.36436    -0.99237   -0.612415   -0.503403  -0.0136418   0.0574664     0.49266   0.0116886   -0.571703   -0.390728   -0.777886  -0.0325022   -0.333903    0.465743   -0.203345    0.785516   -0.110324   -0.217811    0.256325    0.376446    0.526597Bias:
-0.391888Kernel:
  -0.215918   0.0361034   -0.381329    0.590381   -0.362896    0.537339   -0.561632    0.172216    0.312052   -0.514206   -0.125584   -0.923887   -0.134861   0.0647298   -0.958434   -0.546678    0.108432     0.36021    0.619434   -0.427534    0.789972   -0.147191
